,track,artist,track_id,release_date,dance,energy,loud,speech,acoust,live,valence,tempo,sim_score
908,Be A Light,Thomas Rhett,5o6dFqafETxZNqUFt9ZqAC,2020-03-30,0.509,0.493,-6.676,0.0266,0.0397,0.102,0.264,97.846,-14.97555870740052
909,Whose Bed Have Your Boots Been Under?,Shania Twain,2ugGNNwNaJdiusX3aLOMUy,2004-01-01,0.72,0.732,-5.186,0.0411,0.0984,0.15,0.848,132.06,-17.28206699182561
910,Come as You Are,Tenille Townes,2eas9BFx6VBTAJlRCDLwGo,2020-06-26,0.704,0.7,-3.67,0.0475,0.0761,0.138,0.965,95.002,-17.927967317797243
911,Memory I Don't Mess With,Lee Brice,7BQE1P0NUalHSvFtrxasx9,2020-10-16,0.617,0.704,-7.61,0.0258,0.171,0.0924,0.57,91.541,-21.325965809245464
912,It Would Be You,Ben Rector,0roPf0bwAsBDZv1bR15m15,2020-05-15,0.655,0.587,-8.736,0.045,0.26,0.0953,0.521,91.494,-21.488943674116825
913,80s Mercedes,Maren Morris,58spuRyMUsjKHQHEGwLC99,2017-03-17,0.485,0.834,-5.413,0.0715,0.0665,0.28,0.659,90.933,-21.87095728699604
914,Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood),Miranda Lambert,6s9m5J92By7jii22Q2XtY2,2014-06-02,0.68,0.888,-5.308,0.055,0.0527,0.0575,0.484,90.076,-22.72991258904251
915,Settling Down,Miranda Lambert,53bZYxVbCYm6w1Gx8U64bz,2019-11-01,0.643,0.756,-5.8,0.0305,0.0215,0.101,0.934,90.001,-22.801926756117876
916,I Found You,Andy Grammer,3CAqTfkRgmImhxYDjyL6S7,2019-07-26,0.728,0.701,-6.58,0.0406,0.0945,0.181,0.413,137.97,-23.18698583481616
917,Still Smokin',RaeLynn,3VN3QAUhrpyzCXx13dtNPI,2020-08-14,0.666,0.687,-5.939,0.032,0.47,0.31,0.341,88.04,-24.757976087487894
918,Old Town Road (Jessie James Decker Version),Jessie James Decker,2ObM2EtqXMEDctJ3M1eUAS,2019-06-05,0.763,0.578,-5.608,0.0356,0.0119,0.0738,0.358,140.043,-25.250765731262028
919,Black Like Me,Mickey Guyton,239xopha4cJfbAfhX76FEQ,2020-06-02,0.526,0.566,-5.075,0.0395,0.536,0.108,0.137,86.899,-25.911296654260312
920,GOOD TIME (feat. Shaggy),Niko Moon,1yNydkcYMCFWvTVi9bEiDn,2021-01-29,0.762,0.635,-5.385,0.109,0.0793,0.33,0.806,143.936,-29.14737910488405
921,Thick Thighs,Priscilla Block,0UynRM9BCwJlrNDclupDO3,2020-09-30,0.552,0.775,-3.83,0.0419,0.272,0.241,0.694,83.02,-29.843435681739496
922,Arkansas,Chris Stapleton,0NdEdsXS9jbX1hnufawZ0z,2020-11-13,0.484,0.954,-4.534,0.054,0.0115,0.0989,0.832,82.182,-30.6469143885403
923,Show Me Around,Carly Pearce,1kAjZE74FPpadN5JUgrIcZ,2021-02-19,0.589,0.388,-9.755,0.0305,0.698,0.0902,0.364,78.883,-34.13428925977584
924,My Church,Maren Morris,1LM5zQv5pBKPyO7rm7Uz6U,2017-03-17,0.517,0.743,-4.336,0.0363,0.243,0.107,0.664,76.979,-35.84888512361805
925,Wish You Were The Whiskey,Priscilla Block,0eWmf9kNMUEYN7qhlb7yHy,2021-04-07,0.467,0.772,-3.39,0.0439,0.161,0.0816,0.489,155.928,-41.204343645430555
926,Dear Me,Madeline Merlo,0HFR1GHX6JuFU7vGqnI1Gj,2019-07-12,0.648,0.698,-4.064,0.0733,0.104,0.0948,0.794,156.114,-41.35742167268442
927,Texas Man,The Chicks,6fDAGY50m6cnVBY8aUTi9d,2020-07-17,0.784,0.727,-7.315,0.308,0.259,0.105,0.793,159.992,-45.22210565004148
928,My Masterpiece,Darius Rucker,5SlOBlrnxsuhOGMQEVZeZ0,2021-03-12,0.523,0.763,-4.701,0.0382,0.0282,0.144,0.652,162.075,-47.29401558540766
929,It All Comes Out in the Wash,Miranda Lambert,41FLEFSeRCv19OBn0vLiaH,2019-11-01,0.602,0.73,-4.925,0.0313,0.00106,0.095,0.923,164.029,-49.244578109814015
930,Cowboy Take Me Away,The Chicks,3rXCZRMiMZp0feGcYXpwYX,1999-08-27,0.467,0.622,-7.255,0.031,0.365,0.0982,0.455,164.418,-49.641840069053536
931,Loved Me That Way,Lauren Duski,1szcO60jVA6biIxUEIjLFK,2020-12-04,0.356,0.348,-7.34,0.0308,0.217,0.0977,0.169,168.158,-53.384402712630695
932,Black Like Me - Our Voices,Mickey Guyton,7BjHxUAM5Fd24gq1j4u84A,2021-03-08,0.371,0.369,-6.418,0.042,0.701,0.147,0.5,172.738,-57.94685554195067
933,Wide Open Spaces,The Chicks,6cjwec9ii5uLK7CDfPBYt1,1998-01-27,0.563,0.544,-6.102,0.0306,0.577,0.128,0.602,179.351,-64.55623130781389
934,Redneck Woman,Gretchen Wilson,26bL4gSULWDgdIMX0pRFrG,2004-05-11,0.499,0.825,-5.146,0.177,0.13,0.306,0.753,185.069,-70.27793673924349
935,Bra Off,RaeLynn,2nNaVLkmN8RYXNQiQb4ajI,2019-11-08,0.545,0.776,-4.904,0.0391,0.398,0.0845,0.961,199.953,-85.1638286289763
936,E,Matt Mason,1XBGTp6OqwYaYhemH3aMKT,2017-04-21,0.657,0.736,-7.73,0.0768,0.0817,0.302,0.379,113.96,-0.9217440551745912
937,Everybody's Talkin',Clint Black,3zqmP9CKPHOhzVntc2ropS,2020-06-19,0.651,0.665,-7.796,0.0254,0.000186,0.128,0.738,115.992,-1.9668229923263532
938,I Can Tell By The Way You Dance,Josh Turner,4nreADGJwLw5TLu9362zNT,2020-08-21,0.55,0.837,-5.607,0.0371,0.015,0.197,0.743,109.991,-2.841404151296706
939,If You,Lee Brice,28vpgN04QEr1kpfVqP6zCL,2020-11-20,0.668,0.758,-5.934,0.0372,0.184,0.281,0.978,118.018,-3.2610103688679617
940,Easy Goin,Clay Walker,6AoFAz2zZRdC43mzVU01Sf,2020-04-24,0.579,0.721,-5.382,0.032,0.0804,0.176,0.543,118.05,-3.287717971555556
941,Country State Of Mind,Josh Turner,1vVbMOgQbT7kp3Ri0gI9KR,2020-06-17,0.594,0.833,-5.559,0.0337,0.0119,0.315,0.592,118.512,-3.744410456906209
942,Happy Does,Kenny Chesney,2v08cjj3Th8RpfJgluECcj,2020-05-01,0.715,0.665,-5.486,0.0383,0.3,0.123,0.597,109.018,-3.796237393373942
943,That's Why I Love Dirt Roads (feat. Lathan Warlick),Granger Smith,4sCXxbxXW9nHFmvn2vQ1Lo,2020-11-30,0.679,0.707,-7.825,0.115,0.761,0.0991,0.617,120.072,-5.601753179391123
944,Rhinestoned,Randy Rogers,05SDtyhH50Bo5Fgjh3nxkq,2020-05-08,0.582,0.599,-6.127,0.0238,0.112,0.142,0.376,105.991,-6.813031729335337
945,Sad Songs and Waltzes (with Willie Nelson),Cody Johnson,7F4WQ6WwJLVEDpjR9MG3bw,2021-05-14,0.546,0.351,-8.279,0.0271,0.701,0.0997,0.283,105.79,-7.3829712524617435
946,Tequila Little Time,Jon Pardi,15npbUjCgwt2lRvyrJvyxw,2019-09-27,0.757,0.705,-5.084,0.0252,0.0375,0.114,0.855,104.972,-7.871760132780906
947,Just the Way We Do It,Trace Adkins,5TbidOMHdTAmne8YyKyV1l,2020-08-14,0.732,0.938,-4.57,0.0352,0.0239,0.0917,0.961,125.033,-10.330012436868577
948,Redneck Girl,Tim McGraw,1f8YvsaBEJ69cpHgXlDymU,2020-11-13,0.541,0.886,-4.645,0.0499,0.0159,0.264,0.745,126.076,-11.349052001817837
949,Break Down Here,Julie Roberts,1xsGrsVJwG9zel8pefzVeo,2004-01-01,0.641,0.485,-8.127,0.0328,0.142,0.0997,0.229,126.103,-11.520880926260762
950,Smoke In A Bar,Travis Tritt,6G58b79nLkEb4mm4nWC2nX,2021-05-07,0.59,0.455,-7.975,0.0274,0.088,0.104,0.264,126.655,-12.038330301215721
951,Seminole Wind,John Anderson,7xdQBiKGzfN8ripbLkihWu,1996-10-15,0.619,0.575,-11.115,0.0319,0.323,0.125,0.372,126.964,-13.183951676933994
952,Old with You,Chuck Wicks,5xEofCfI4ynXCxQ584LBZ3,2020-12-04,0.575,0.467,-6.038,0.0271,0.47,0.113,0.419,130.893,-16.099453141360993
953,Lonely 101,Tracy Lawrence,1PEqWWVMi9TN659NjKBiay,2021-03-26,0.657,0.882,-2.736,0.0309,0.325,0.204,0.807,94.469,-18.58093656323929
954,Earth to God,John Rich,1VewqDZcczAupTayfAPNAP,2020-09-25,0.526,0.417,-8.777,0.027,0.463,0.102,0.202,136.815,-22.207831580817693
955,Jambalaya (On The Bayou),Little Big Town,0A3YvB4Go1S8kJnLiQEWPs,2020-07-10,0.681,0.905,-5.808,0.0659,0.0228,0.11,0.961,90.132,-22.673240726474287
956,Minimum Wage - Acoustic,Blake Shelton,5oXaG5HWHgSGn6zh5hh8zv,2021-03-12,0.547,0.859,-5.252,0.0491,0.0719,0.556,0.814,89.964,-22.847851811507013
957,Hard To Say I'm Sorry,Sara Evans,03DLfg93LxUViViOKPoFXH,2020-05-15,0.437,0.561,-5.069,0.0324,0.19,0.16,0.269,137.843,-23.06101499362812
958,Modern Day Bonnie and Clyde,Travis Tritt,58rdbCe3SBJuJeWEJa8Htm,2000-10-01,0.647,0.874,-5.075,0.0337,0.101,0.277,0.918,89.727,-23.088443907683146
959,Blame It On You,Jason Aldean,2CwG4BXIlGmmYLDmDvwMTH,2019-11-22,0.484,0.783,-5.334,0.0308,0.0957,0.107,0.594,137.918,-23.1296465124046
960,Sick And Tired,Cross Canadian Ragweed,5uzHmGAtObiWJXqzc0TffS,2004-01-01,0.593,0.576,-5.52,0.0264,0.223,0.0808,0.275,138.084,-23.291266995930787
961,It Ain't The Whiskey,Gary Allan,3GjrA05cw03foxmroEQw08,2013,0.416,0.673,-7.451,0.0356,0.00481,0.126,0.233,138.845,-24.103999752543437
962,I'm No Stranger To The Rain,Josh Turner,0hWE8Zp01Qey6oKvWUT44L,2020-07-10,0.509,0.598,-7.537,0.0276,0.605,0.0997,0.277,88.012,-24.842193965869082
963,Dead Man's Curve,Brothers Osborne,2aqxy0ZkmLeAJJMt4jGim5,2020-10-02,0.579,0.923,-4.965,0.178,0.0463,0.103,0.796,139.743,-24.96792328496054
964,Drove Me to the Whiskey,Casey Donahew,6S3vFnpsaCfYdTBaapULXO,2019-07-26,0.484,0.326,-8.704,0.0384,0.74,0.101,0.398,139.776,-25.142072886510014
965,Pray For You,Jaron And The Long Road To Love,68wTP3pPT5uAQsrwVX4DSS,2010-06-22,0.506,0.632,-5.983,0.0392,0.596,0.141,0.483,139.957,-25.16320248676758
966,Younger Me,Brothers Osborne,5vyONuW3HK0kJQBkrSp25B,2021-04-16,0.55,0.683,-6.914,0.0362,0.0361,0.334,0.24,87.053,-25.76748294056802
967,Girls Like Me (From Songland),Martina McBride,7mAEhhFuvOYmPhIUPrPeSo,2020-05-04,0.513,0.648,-4.834,0.028,0.57,0.132,0.5,141.905,-27.128659784703547
968,Slow Ride,Colt Ford,6OEX8FPaHyUyftZJWsve3Y,2019-09-20,0.671,0.771,-4.732,0.0463,0.00284,0.187,0.639,142.01,-27.23884562341734
969,Only Truck In Town,Tyler Farr,6bEZIqFksyE4HGBYLUGAcT,2020-01-24,0.44,0.774,-3.841,0.0318,0.000403,0.105,0.557,141.984,-27.261871747228756
970,How High,Kip Moore,1ZU13tQRPgQrTZ2UFuIKSb,2021-01-15,0.632,0.659,-7.296,0.0799,0.076,0.166,0.431,84.977,-27.85663475621509
971,Man's Gotta Do,Kip Moore,1RUZKGlZ4HUXaCzmSIWNWO,2021-02-12,0.541,0.747,-6.305,0.0412,0.0372,0.0897,0.149,143.828,-29.03903059304005
972,Going Out Like This,Craig Morgan,3UDGAmWHveaefe5x5Iu5lA,2020-05-22,0.579,0.801,-5.685,0.038,0.434,0.0766,0.413,143.936,-29.141762448330773
973,Honky Tonk Man,Jon Pardi,0JH86boEDEXrREt6rOBac8,2020-08-14,0.589,0.853,-5.761,0.0726,0.067,0.373,0.599,143.949,-29.156331366457664
974,If Only,Shenandoah,6wuWCgW8As83RTLil4GsCS,2020-11-13,0.663,0.507,-9.084,0.0338,0.5,0.324,0.35,144.041,-29.419546560782184
975,Talk Country To Me,Craig Campbell,70n09rUKbRMGtJLfofK4NN,2020-08-21,0.545,0.817,-5.939,0.0419,0.0406,0.0971,0.374,81.968,-30.830338547549246
976,When the Cowboys Gone,Tracy Lawrence,72U86afw7ZhxeNsPo76bxf,2019-07-12,0.549,0.787,-4.461,0.0387,0.329,0.274,0.559,145.944,-31.178809124229552
977,God Whispered Your Name,Keith Urban,7Ce11Oh1kConF6UlkBWnaZ,2020-02-27,0.594,0.6,-6.712,0.0498,0.306,0.149,0.5,145.967,-31.1827182780386
978,Doing Life With Me,Eric Church,57YkkgxAiusJPMtiSG3w3c,2020-12-11,0.646,0.598,-10.293,0.0425,0.73,0.118,0.606,80.993,-32.10639259438574
979,Where I Wanna Be,Eric Church,6SDAyY4qCtrsTbXGklYJB4,2021-04-23,0.536,0.608,-6.385,0.0295,0.299,0.128,0.681,147.957,-33.165924062047566
980,You Only Get One,Tracy Lawrence,1iFnn3GKva7nSFX6aj3dFU,2021-04-09,0.519,0.685,-4.084,0.0271,0.217,0.154,0.68,79.011,-33.83044432983307
981,Warmer,Rascal Flatts,0J1dghZvW89xWai1COnPdT,2020-07-31,0.503,0.75,-5.053,0.0379,0.14,0.112,0.382,78.014,-34.79175752227879
982,Streets,Kenny Chesney,4IGA2hFfOSJSw0gScaNCw6,2020-05-01,0.56,0.522,-8.497,0.0283,0.12,0.101,0.137,77.977,-34.919175499635244
983,Soundtrack to a Small Town Sundown,Tyler Farr,3PC2spBvaHmQzlQF2uw95N,2020-06-05,0.435,0.765,-4.699,0.0388,0.00611,0.103,0.342,149.944,-35.16837885794299
984,Ain't That Kind of Cowboy,Trace Adkins,25QJf8CvD8WtK5iF4vRpQO,2020-10-16,0.573,0.754,-5.151,0.0414,0.0799,0.0898,0.692,76.089,-36.715124303621224
985,Bible Verses,Blake Shelton,75S9EXVDrhRd340JOOruRu,2021-04-23,0.605,0.361,-8.165,0.0395,0.83,0.088,0.178,151.601,-36.88171911903681
986,Every Time I Look at You,Shenandoah,20QGWOQE8diDc7NkKFnV54,2020-11-13,0.66,0.696,-6.061,0.0377,0.312,0.135,0.599,152.934,-38.13909470763983
987,Lynyrd Skynyrd Jones,Eric Church,3vF19YWMyLMIlX7tNTaN4L,2021-04-23,0.552,0.13,-14.833,0.0441,0.888,0.0962,0.383,152.724,-38.95913147191261
988,Alabama Pines,Jamey Johnson,38hq7L441vHYo5asgTpXFC,2015-01-13,0.496,0.228,-11.125,0.0287,0.53,0.111,0.153,73.26,-39.88192574981759
989,Bad Mother Trucker,Eric Church,20cteKKglBIhffsGJKgmk6,2021-04-23,0.553,0.902,-6.482,0.153,0.0945,0.104,0.854,166.186,-51.39682412029945
990,Bunch Of Nothing,Eric Church,3ywwaHKafa9WDHLSQGL1Rz,2021-04-16,0.513,0.889,-4.924,0.0599,0.457,0.217,0.791,171.917,-57.13027514758207
991,Colder Than You,Canaan Smith,2blxo5iZckUK1UraX8B1nq,2020-06-05,0.378,0.81,-4.036,0.0468,0.117,0.262,0.643,176.773,-62.004267092027945
992,Better Off,Trace Adkins,1mzWNfmLMnnr5MKoTP6EOW,2020-08-14,0.499,0.836,-4.702,0.0318,0.00478,0.104,0.678,182.074,-67.2890500433269
993,Rodeo Clown,Randy Rogers,0rbXbCiZAocA7bYP8JbQx2,2020-05-08,0.308,0.675,-5.28,0.0311,0.00841,0.391,0.569,207.727,-92.93389021635215
994,Country Boy Things,Canaan Smith,0CyhPM6R3S6IckZurbV1YT,2019-08-23,0.54,0.944,-4.38,0.0724,0.0279,0.325,0.451,116.028,-1.7144343376842368
995,Somebody Like You,Keith Urban,0b9djfiuDIMw1zKH6gV74g,2002-01-01,0.624,0.84,-5.768,0.0337,0.108,0.144,0.656,111.02,-1.8025375026217065
996,Black Sheep,Dean Brody,53RbmB2BKi5lykTblTM6ys,2019-04-26,0.539,0.766,-5.434,0.0478,0.119,0.0925,0.307,116.881,-2.1287598491413133
997,From Now On,Zac Brown Band,3Ksw1diWULifMLaV2oTYtU,2018-11-16,0.541,0.811,-3.872,0.0342,0.114,0.356,0.263,110.013,-3.2870353350072747
998,Circles,The Cadillac Three,5woKIzrEkkeOvfaNFagz4c,2020-04-17,0.766,0.568,-6.431,0.0398,0.514,0.081,0.284,119.959,-5.2012275981131575
999,Thought About You,Tim McGraw,6CWzNUUmNLpiBMyR5cMzJK,2021-04-16,0.562,0.741,-4.753,0.0284,0.224,0.113,0.32,121.035,-6.324984147668825
1000,Tank Of Gas And A Radio Song,Travis Denning,0a7dqjPE3kZrjYFXFI6ORR,2019-05-31,0.644,0.736,-6.06,0.0362,0.068,0.0962,0.697,105.957,-6.850702132904876
1001,Drink About Me,Brett Kissel,76OmfQocUGCjHMWpd4MQwj,2020-01-01,0.576,0.79,-4.244,0.0315,0.271,0.0947,0.431,121.819,-7.184441013264234
1002,In Between,Scotty McCreery,2IuazAsyvbb3fFZb0Uvsmk,2018-01-12,0.592,0.928,-5.402,0.0558,0.0166,0.123,0.393,121.996,-7.224952145976257
1003,Money On You,Chad Brownlee,4YF2r46odxHgaaOO2AUjUo,2020-01-10,0.57,0.905,-5.336,0.0422,0.0284,0.107,0.559,123.927,-9.15321209487912
1004,Life is a Highway,Rascal Flatts,2Fs18NaCDuluPG1DHGw1XG,2006-01-01,0.582,0.952,-3.848,0.0731,0.00324,0.223,0.655,103.027,-9.964789733287182
1005,Boots,Lady A,1rfGnqYVbyWvZWCwylzNZT,2019-11-15,0.49,0.886,-5.404,0.0443,0.00114,0.096,0.493,126.044,-11.263912148136024
1006,Here On Earth,Tim McGraw,6oARVUWXiWceOYeijMwcvw,2020-08-21,0.44,0.682,-6.885,0.0343,0.097,0.0426,0.324,101.093,-11.749624721598682
1007,Outskirts,Montgomery Gentry,0GciXjv1QkT5onZxxeYZBy,2019-11-01,0.605,0.807,-5.153,0.0271,0.000437,0.159,0.636,100.031,-12.788527309969314
1008,I Ain't Gotta Grow Up,Logan Mize,2e4Bmr97l3ybOt13HWi3lt,2021-01-27,0.747,0.809,-4.599,0.0304,0.0224,0.18,0.724,100.006,-12.854290343557901
1009,Be Alright,Parmalee,7MPc82UJLQm5VasRVkwquM,2019-03-15,0.598,0.861,-3.215,0.0424,0.0453,0.257,0.325,128.025,-13.476216966238095
1010,One Of Them Girls,Lee Brice,14GwnOeC9qYEKEA6uOZepa,2020-04-10,0.643,0.79,-6.079,0.0462,0.294,0.107,0.8,95.987,-16.815016268406865
1011,Long Cool Woman (In a Black Dress),Ronnie Dunn,5w2rSFE0Z04cM5lARu56iu,2020-01-10,0.653,0.915,-3.161,0.04,0.0711,0.332,0.781,132.513,-17.916321319262995
1012,I Found Another You (& She Hates Me Too),Mark Chesnutt,3OjOvDWOs299i08qEvOanH,2020-04-17,0.522,0.871,-5.092,0.0418,0.00312,0.126,0.712,134.993,-20.215874827355155
1013,For My Daughter,Kane Brown,2moC0T4mGwmP8dUDostr2g,2019-11-01,0.537,0.561,-8.09,0.0287,0.275,0.126,0.35,139.939,-25.239574345129945
1014,Hard Out Here For A Country Boy,The Cadillac Three,0Mt1EgjhezhBXd1WUmsWhn,2020-02-07,0.538,0.823,-4.314,0.027,0.00661,0.519,0.631,84.988,-27.853868640646745
1015,Way Down (feat. Shy Carter),Tim McGraw,6V8CF6an6nI76LIe2JGtSH,2019-10-01,0.594,0.868,-4.217,0.0436,0.124,0.227,0.938,81.993,-30.849896188270385
1016,Homemade,Jake Owen,31JID2STTlLuFqXFWHyM8e,2019-03-29,0.51,0.838,-2.702,0.0469,0.396,0.195,0.574,145.922,-31.280823086990786
1017,Burning Love,Various Artists,0P0PK9XdR3uU1pX0mOetWz,1986,0.463,0.947,-7.227,0.0645,0.00495,0.651,0.802,147.738,-32.97872605287165
1018,I Wish Grandpas Never Died,Riley Green,7Dxes6VnfbZYV0S2QTnVuT,2019-09-20,0.445,0.492,-5.717,0.0294,0.036,0.122,0.24,148.013,-33.21940183702219
1019,Now You Know,Jon Langston,0zvFpizoPkjXNuii0mYjb7,2019-06-14,0.475,0.932,-4.005,0.0649,0.0296,0.0883,0.524,148.075,-33.331504647882795
1020,What I See,LANCO,4BCak7YJQtL2cqScRwKVHq,2019-10-11,0.531,0.637,-6.77,0.0279,0.049,0.178,0.461,78.019,-34.78990458793655
1021,Hometown,Logan Mize,10MpuvwpKpAJPsbttLjgW1,2021-01-27,0.586,0.801,-5.078,0.0532,0.248,0.0994,0.718,74.973,-37.83207444002445
1022,Drinkin' Hours,Cole Swindell,2wGFhmzwELvaeXzKQeB7Yb,2019-10-18,0.522,0.922,-3.184,0.077,0.0552,0.276,0.878,156.045,-41.336952953225115
1023,Grass Is Always Greener,Jake Owen,1S4zg0dP5HdZkOtqrDk3yg,2019-03-29,0.48,0.851,-3.98,0.0758,0.376,0.109,0.881,157.999,-43.24524349309879
1024,Got What I Got,Jason Aldean,4TCc369aRPRubv1m8R1TBG,2019-11-22,0.512,0.58,-6.658,0.029,0.621,0.513,0.303,159.847,-45.06102799725163
1025,Tennessee (Take Me Down),Clayton Anderson,3u7H6uTDt7ydDBwIjNYgdD,2020-01-17,0.732,0.67,-7.085,0.158,0.119,0.1,0.546,171.978,-57.196009866000274
